,fecha,dia,hora,SEN
,6/25/2024,25,5,"8,861.25"
,6/25/2024,25,6,"8,998.47"
,6/25/2024,25,7,"9,443.99"
,6/25/2024,25,8,"10,054.14"
,6/25/2024,25,9,"10,647.06"
,6/25/2024,25,10,"11,410.47"
,6/25/2024,25,11,"11,801.73"
,6/25/2024,25,12,"11,918.66"
,6/25/2024,25,13,"11,861.79"
,6/25/2024,25,14,"11,612.68"
,6/25/2024,25,15,"11,469.24"
,6/25/2024,25,16,"11,442.55"
,6/25/2024,25,17,"11,438.98"
,6/25/2024,25,18,"11,269.18"
,6/25/2024,25,19,"11,655.48"
,6/25/2024,25,20,"11,841.61"
,6/25/2024,25,21,"11,885.80"
,6/25/2024,25,22,"11,624.35"
,6/25/2024,25,23,"11,581.42"
,6/25/2024,25,24,"11,148.05"
,6/26/2024,26,1,"10,396.61"
,6/26/2024,26,2,"9,641.38"
,6/26/2024,26,3,"9,193.70"
,6/26/2024,26,4,"8,978.13"
,6/26/2024,26,5,"8,826.52"
,6/26/2024,26,6,"8,923.64"
,6/26/2024,26,7,"9,363.15"
,6/26/2024,26,8,"9,979.27"
,6/26/2024,26,9,"10,504.36"
,6/26/2024,26,10,"11,241.52"
,6/26/2024,26,11,"11,500.20"
,6/26/2024,26,12,"11,520.28"
,6/26/2024,26,13,"11,533.36"
,6/26/2024,26,14,"11,423.31"
,6/26/2024,26,15,"11,420.97"
,6/26/2024,26,16,"11,308.71"
,6/26/2024,26,17,"11,216.63"
,6/26/2024,26,18,"11,148.51"
,6/26/2024,26,19,"11,401.52"
,6/26/2024,26,20,"11,576.72"
,6/26/2024,26,21,"11,545.41"
,6/26/2024,26,22,"11,433.65"
,6/26/2024,26,23,"11,332.90"
,6/26/2024,26,24,"10,753.73"
,6/27/2024,27,1,"10,154.05"
,6/27/2024,27,2,"9,505.85"
,6/27/2024,27,3,"9,099.93"
,6/27/2024,27,4,"8,902.19"
,6/27/2024,27,5,"8,817.65"
,6/27/2024,27,6,"8,924.60"
,6/27/2024,27,7,"9,401.58"
,6/27/2024,27,8,"10,049.16"
,6/27/2024,27,9,"10,533.32"
,6/27/2024,27,10,"11,198.76"
,6/27/2024,27,11,"11,457.44"
,6/27/2024,27,12,"11,497.86"
,6/27/2024,27,13,"11,414.39"
,6/27/2024,27,14,"11,387.97"
,6/27/2024,27,15,"11,282.27"
,6/27/2024,27,16,"11,093.25"
,6/27/2024,27,17,"11,043.03"
,6/27/2024,27,18,"10,984.60"
,6/27/2024,27,19,"11,277.34"
,6/27/2024,27,20,"11,362.83"
,6/27/2024,27,21,"11,328.92"
,6/27/2024,27,22,"11,261.75"
,6/27/2024,27,23,"11,252.89"
,6/27/2024,27,24,"10,891.93"
,6/28/2024,28,1,"9,844.68"
,6/28/2024,28,2,"9,312.73"
,6/28/2024,28,3,"8,970.40"
,6/28/2024,28,4,"8,698.89"
,6/28/2024,28,5,"8,647.56"
,6/28/2024,28,6,"8,720.82"
,6/28/2024,28,7,"9,148.32"
,6/28/2024,28,8,"9,650.08"
,6/28/2024,28,9,"10,290.20"
,6/28/2024,28,10,"11,038.19"
,6/28/2024,28,11,"11,230.73"
,6/28/2024,28,12,"11,193.35"
,6/28/2024,28,13,"11,076.16"
,6/28/2024,28,14,"10,884.98"
,6/28/2024,28,15,"10,731.28"
,6/28/2024,28,16,"10,496.44"
,6/28/2024,28,17,"10,312.54"
,6/28/2024,28,18,"10,216.67"
,6/28/2024,28,19,"10,707.70"
,6/28/2024,28,20,"10,724.35"
,6/28/2024,28,21,"10,729.89"
,6/28/2024,28,22,"10,603.74"
,6/28/2024,28,23,"10,644.82"
,6/28/2024,28,24,"10,356.85"
,6/29/2024,29,1,"9,724.31"
,6/29/2024,29,2,"9,104.46"
,6/29/2024,29,3,"8,663.76"
,6/29/2024,29,4,"8,390.01"
,6/29/2024,29,5,"8,202.33"
,6/29/2024,29,6,"8,163.44"
,6/29/2024,29,7,"8,223.64"
,6/29/2024,29,8,"8,348.98"
,6/29/2024,29,9,"8,646.47"
,6/29/2024,29,10,"9,317.91"
,6/29/2024,29,11,"9,734.51"
,6/29/2024,29,12,"9,890.29"
,6/29/2024,29,13,"9,922.40"
,6/29/2024,29,14,"9,878.76"
,6/29/2024,29,15,"9,717.19"
,6/29/2024,29,16,"9,577.58"
,6/29/2024,29,17,"9,548.24"
,6/29/2024,29,18,"9,609.14"
,6/29/2024,29,19,"10,363.90"
,6/29/2024,29,20,"10,569.59"
,6/29/2024,29,21,"10,397.15"
,6/29/2024,29,22,"10,284.62"
,6/29/2024,29,23,"10,271.79"
,6/29/2024,29,24,"9,917.23"
,6/30/2024,30,1,"9,328.16"
,6/30/2024,30,2,"8,661.71"
,6/30/2024,30,3,"8,206.30"
,6/30/2024,30,4,"8,024.49"
,6/30/2024,30,5,"7,924.11"
,6/30/2024,30,6,"7,881.49"
,6/30/2024,30,7,"7,913.20"
,6/30/2024,30,8,"7,914.45"
,6/30/2024,30,9,"7,995.85"
,6/30/2024,30,10,"8,542.78"
,6/30/2024,30,11,"8,945.97"
,6/30/2024,30,12,"9,129.78"
,6/30/2024,30,13,"9,244.94"
,6/30/2024,30,14,"9,235.34"
,6/30/2024,30,15,"9,122.98"
,6/30/2024,30,16,"9,013.14"
,6/30/2024,30,17,"9,085.44"
,6/30/2024,30,18,"9,299.56"
,6/30/2024,30,19,"10,068.93"
,6/30/2024,30,20,"10,318.26"
,6/30/2024,30,21,"10,319.63"
,6/30/2024,30,22,"10,277.40"
,6/30/2024,30,23,"9,878.36"
,6/30/2024,30,24,"9,615.51"
,7/1/2024,1,1,"9,413.52"
,7/1/2024,1,2,"8,883.69"
,7/1/2024,1,3,"8,569.28"
,7/1/2024,1,4,"8,376.48"
,7/1/2024,1,5,"8,302.20"
,7/1/2024,1,6,"8,434.41"
,7/1/2024,1,7,"8,830.43"
,7/1/2024,1,8,"9,353.18"
,7/1/2024,1,9,"9,987.03"
,7/1/2024,1,10,"10,592.06"
,7/1/2024,1,11,"10,698.54"
,7/1/2024,1,12,"10,632.93"
,7/1/2024,1,13,"10,614.67"
,7/1/2024,1,14,"10,581.67"
,7/1/2024,1,15,"10,417.13"
,7/1/2024,1,16,"10,255.54"
,7/1/2024,1,17,"10,206.73"
,7/1/2024,1,18,"10,152.88"
,7/1/2024,1,19,"10,355.46"
,7/1/2024,1,20,"10,551.11"
,7/1/2024,1,21,"10,554.74"
,7/1/2024,1,22,"10,480.07"
,7/1/2024,1,23,"10,433.64"
,7/1/2024,1,24,"9,426.90"
,7/2/2024,2,1,"9,556.71"
,7/2/2024,2,2,"8,986.73"
,7/2/2024,2,3,"8,626.25"
,7/2/2024,2,4,"8,505.95"
,7/2/2024,2,5,"8,331.30"
,7/2/2024,2,6,"8,290.35"
,7/2/2024,2,7,"8,768.32"
,7/2/2024,2,8,"9,495.17"
,7/2/2024,2,9,"9,841.75"
,7/2/2024,2,10,"10,362.30"
,7/2/2024,2,11,"10,637.42"
,7/2/2024,2,12,"10,542.58"
,7/2/2024,2,13,"10,448.50"
,7/2/2024,2,14,"10,433.51"
,7/2/2024,2,15,"10,347.01"
,7/2/2024,2,16,"10,219.69"
,7/2/2024,2,17,"10,122.23"
,7/2/2024,2,18,"9,986.08"
,7/2/2024,2,19,"10,215.38"
,7/2/2024,2,20,"10,399.01"
,7/2/2024,2,21,"10,353.60"
,7/2/2024,2,22,"10,113.75"
,7/2/2024,2,23,"10,096.13"
,7/2/2024,2,24,"9,845.22"
,7/3/2024,3,1,"9,243.00"
,7/3/2024,3,2,"8,663.36"
,7/3/2024,3,3,"8,262.87"
,7/3/2024,3,4,"8,082.00"
,7/3/2024,3,5,"7,984.10"
,7/3/2024,3,6,"8,039.78"
,7/3/2024,3,7,"8,447.82"
,7/3/2024,3,8,"9,044.75"
,7/3/2024,3,9,"9,571.53"
,7/3/2024,3,10,"10,229.71"
,7/3/2024,3,11,"10,459.05"
,7/3/2024,3,12,"10,409.41"
,7/3/2024,3,13,"10,315.04"
,7/3/2024,3,14,"10,162.39"
,7/3/2024,3,15,"9,963.98"
,7/3/2024,3,16,"10,002.28"
,7/3/2024,3,17,"10,029.82"
,7/3/2024,3,18,"9,832.00"
,7/3/2024,3,19,"10,111.50"
,7/3/2024,3,20,"10,300.96"
,7/3/2024,3,21,"10,376.65"
,7/3/2024,3,22,"10,293.13"
,7/3/2024,3,23,"10,296.23"
,7/3/2024,3,24,"9,986.91"
,7/4/2024,4,1,"9,176.90"
,7/4/2024,4,2,"8,924.68"
,7/4/2024,4,3,"8,610.95"
,7/4/2024,4,4,"8,433.22"
,7/4/2024,4,5,"8,384.95"
,7/4/2024,4,6,"8,459.94"
,7/4/2024,4,7,"8,845.64"
,7/4/2024,4,8,"9,421.86"
,7/4/2024,4,9,"10,084.46"
,7/4/2024,4,10,"10,714.18"
,7/4/2024,4,11,"10,715.93"
,7/4/2024,4,12,"10,719.86"
,7/4/2024,4,13,"10,736.45"
,7/4/2024,4,14,"10,545.60"
,7/4/2024,4,15,"10,567.02"
,7/4/2024,4,16,"10,524.65"
,7/4/2024,4,17,"10,600.85"
,7/4/2024,4,18,"10,397.06"
,7/4/2024,4,19,"10,793.58"
,7/4/2024,4,20,"11,051.96"
,7/4/2024,4,21,"10,991.42"
,7/4/2024,4,22,"10,865.86"
,7/4/2024,4,23,"10,844.98"
,7/4/2024,4,24,"10,435.96"
,7/5/2024,5,1,"9,726.84"
,7/5/2024,5,2,"9,105.41"
,7/5/2024,5,3,"8,713.06"
,7/5/2024,5,4,"8,493.65"
,7/5/2024,5,5,"8,454.04"
,7/5/2024,5,6,"8,568.77"
,7/5/2024,5,7,"9,029.11"
,7/5/2024,5,8,"9,566.39"
,7/5/2024,5,9,"10,179.63"
,7/5/2024,5,10,"10,967.38"
,7/5/2024,5,11,"11,242.28"
,7/5/2024,5,12,"11,163.95"
,7/5/2024,5,13,"10,983.11"
,7/5/2024,5,14,"10,894.75"
,7/5/2024,5,15,"10,777.01"
,7/5/2024,5,16,"10,628.98"
,7/5/2024,5,17,"10,434.45"
,7/5/2024,5,18,"10,307.07"
,7/5/2024,5,19,"10,747.23"
,7/5/2024,5,20,"10,859.81"
,7/5/2024,5,21,"10,827.46"
,7/5/2024,5,22,"10,721.80"
,7/5/2024,5,23,"10,716.68"
,7/5/2024,5,24,"10,500.53"
,7/6/2024,6,1,"9,946.11"
,7/6/2024,6,2,"9,362.50"
,7/6/2024,6,3,"8,935.93"
,7/6/2024,6,4,"8,672.27"
,7/6/2024,6,5,"8,494.64"
,7/6/2024,6,6,"8,453.53"
,7/6/2024,6,7,"8,644.51"
,7/6/2024,6,8,"8,767.69"
,7/6/2024,6,9,"9,074.08"
,7/6/2024,6,10,"9,800.86"
,7/6/2024,6,11,"10,103.29"
,7/6/2024,6,12,"10,191.20"
,7/6/2024,6,13,"10,148.58"
,7/6/2024,6,14,"10,036.86"
,7/6/2024,6,15,"9,951.23"
,7/6/2024,6,16,"9,741.95"
,7/6/2024,6,17,"9,779.05"
,7/6/2024,6,18,"9,920.05"
,7/6/2024,6,19,"10,624.44"
,7/6/2024,6,20,"10,762.90"
,7/6/2024,6,21,"10,645.77"
,7/6/2024,6,22,"10,576.40"
,7/6/2024,6,23,"10,363.38"
,7/6/2024,6,24,"10,023.71"
,7/7/2024,7,1,"9,411.84"
,7/7/2024,7,2,"8,815.44"
,7/7/2024,7,3,"8,465.21"
,7/7/2024,7,4,"8,254.50"
,7/7/2024,7,5,"8,084.83"
,7/7/2024,7,6,"8,019.57"
,7/7/2024,7,7,"8,020.16"
,7/7/2024,7,8,"8,007.91"
,7/7/2024,7,9,"8,089.18"
,7/7/2024,7,10,"8,671.85"
,7/7/2024,7,11,"9,155.08"
,7/7/2024,7,12,"9,344.94"
,7/7/2024,7,13,"9,411.18"
,7/7/2024,7,14,"9,513.08"
,7/7/2024,7,15,"9,467.76"
,7/7/2024,7,16,"9,354.75"
,7/7/2024,7,17,"9,397.02"
,7/7/2024,7,18,"9,854.48"
,7/7/2024,7,19,"10,833.22"
,7/7/2024,7,20,"11,120.39"
,7/7/2024,7,21,"11,084.08"
,7/7/2024,7,22,"10,892.48"
,7/7/2024,7,23,"10,531.12"
,7/7/2024,7,24,"9,919.96"
,7/8/2024,8,1,"9,283.75"
,7/8/2024,8,2,"8,752.52"
,7/8/2024,8,3,"8,420.06"
,7/8/2024,8,4,"8,270.41"
,7/8/2024,8,5,"8,255.73"
,7/8/2024,8,6,"8,428.38"
,7/8/2024,8,7,"9,317.92"
,7/8/2024,8,8,"10,195.26"
,7/8/2024,8,9,"10,729.51"
,7/8/2024,8,10,"11,431.87"
,7/8/2024,8,11,"11,595.29"
,7/8/2024,8,12,"11,556.21"
,7/8/2024,8,13,"11,432.71"
,7/8/2024,8,14,"11,309.22"
,7/8/2024,8,15,"11,193.24"
,7/8/2024,8,16,"10,995.58"
,7/8/2024,8,17,"11,062.15"
,7/8/2024,8,18,"10,945.59"
,7/8/2024,8,19,"11,276.04"
,7/8/2024,8,20,"11,530.35"
,7/8/2024,8,21,"11,586.18"
,7/8/2024,8,22,"11,427.50"
,7/8/2024,8,23,"11,199.32"
,7/8/2024,8,24,"10,668.45"
,7/9/2024,9,1,"9,994.28"
,7/9/2024,9,2,"9,439.54"
,7/9/2024,9,3,"9,108.93"
,7/9/2024,9,4,"8,892.04"
,7/9/2024,9,5,"8,779.16"
,7/9/2024,9,6,"8,957.10"
,7/9/2024,9,7,"9,677.44"
,7/9/2024,9,8,"10,523.34"
,7/9/2024,9,9,"10,896.07"
,7/9/2024,9,10,"11,345.23"
,7/9/2024,9,11,"11,479.24"
,7/9/2024,9,12,"11,561.11"
,7/9/2024,9,13,"11,441.01"
,7/9/2024,9,14,"11,195.67"
,7/9/2024,9,15,"11,256.11"
,7/9/2024,9,16,"11,121.55"
,7/9/2024,9,17,"11,153.38"
,7/9/2024,9,18,"11,070.14"
,7/9/2024,9,19,"11,587.38"
,7/9/2024,9,20,"11,830.36"
,7/9/2024,9,21,"11,732.48"
,7/9/2024,9,22,"11,562.74"
,7/9/2024,9,23,"11,298.49"
,7/9/2024,9,24,"10,725.57"
,7/10/2024,10,1,"9,869.34"
,7/10/2024,10,2,"9,349.10"
,7/10/2024,10,3,"9,011.61"
,7/10/2024,10,4,"8,830.25"
,7/10/2024,10,5,"8,775.41"
,7/10/2024,10,6,"8,895.67"
,7/10/2024,10,7,"9,605.05"
,7/10/2024,10,8,"10,390.94"
,7/10/2024,10,9,"10,633.16"
,7/10/2024,10,10,"11,195.00"
,7/10/2024,10,11,"11,497.72"
,7/10/2024,10,12,"11,440.58"
,7/10/2024,10,13,"11,301.25"
,7/10/2024,10,14,"11,077.05"
,7/10/2024,10,15,"10,980.87"
,7/10/2024,10,16,"10,792.00"
,7/10/2024,10,17,"10,804.79"
,7/10/2024,10,18,"10,799.75"
,7/10/2024,10,19,"11,122.74"
,7/10/2024,10,20,"11,424.67"
,7/10/2024,10,21,"11,399.10"
,7/10/2024,10,22,"11,195.52"
,7/10/2024,10,23,"11,018.15"
,7/10/2024,10,24,"10,523.01"
,7/11/2024,11,1,"9,753.97"
,7/11/2024,11,2,"9,102.52"
,7/11/2024,11,3,"8,728.76"
,7/11/2024,11,4,"8,550.92"
,7/11/2024,11,5,"8,531.68"
,7/11/2024,11,6,"8,742.48"
,7/11/2024,11,7,"9,503.70"
,7/11/2024,11,8,"10,273.92"
,7/11/2024,11,9,"10,782.05"
,7/11/2024,11,10,"11,402.61"
,7/11/2024,11,11,"11,631.50"
,7/11/2024,11,12,"11,512.51"
,7/11/2024,11,13,"11,431.31"
,7/11/2024,11,14,"11,161.34"
,7/11/2024,11,15,"10,950.57"
,7/11/2024,11,16,"10,837.75"
,7/11/2024,11,17,"10,862.75"
,7/11/2024,11,18,"10,664.40"
,7/11/2024,11,19,"11,159.79"
,7/11/2024,11,20,"11,479.01"
,7/11/2024,11,21,"11,455.19"
,7/11/2024,11,22,"11,233.98"
,7/11/2024,11,23,"11,101.11"
,7/11/2024,11,24,"10,690.73"
,7/12/2024,12,1,"9,934.03"
,7/12/2024,12,2,"9,367.42"
,7/12/2024,12,3,"8,903.25"
,7/12/2024,12,4,"8,709.94"
,7/12/2024,12,5,"8,642.86"
,7/12/2024,12,6,"8,787.73"
,7/12/2024,12,7,"9,565.80"
,7/12/2024,12,8,"10,427.48"
,7/12/2024,12,9,"10,910.16"
,7/12/2024,12,10,"11,553.91"
,7/12/2024,12,11,"11,698.12"
,7/12/2024,12,12,"11,579.36"
,7/12/2024,12,13,"11,391.29"
,7/12/2024,12,14,"11,149.60"
,7/12/2024,12,15,"11,051.48"
,7/12/2024,12,16,"10,890.28"
,7/12/2024,12,17,"10,734.32"
,7/12/2024,12,18,"10,453.75"
,7/12/2024,12,19,"10,933.90"
,7/12/2024,12,20,"11,132.29"
,7/12/2024,12,21,"11,180.50"
,7/12/2024,12,22,"10,987.69"
,7/12/2024,12,23,"10,948.60"
,7/12/2024,12,24,"10,682.36"
,7/13/2024,13,1,"10,075.52"
,7/13/2024,13,2,"9,460.54"
,7/13/2024,13,3,"9,043.62"
,7/13/2024,13,4,"8,789.91"
,7/13/2024,13,5,"8,636.18"
,7/13/2024,13,6,"8,653.90"
,7/13/2024,13,7,"8,819.58"
,7/13/2024,13,8,"8,984.14"
,7/13/2024,13,9,"9,383.81"
,7/13/2024,13,10,"10,168.69"
,7/13/2024,13,11,"10,551.87"
,7/13/2024,13,12,"10,503.79"
,7/13/2024,13,13,"10,399.03"
,7/13/2024,13,14,"10,311.68"
,7/13/2024,13,15,"10,130.08"
,7/13/2024,13,16,"9,943.70"
,7/13/2024,13,17,"9,951.50"
,7/13/2024,13,18,"10,055.36"
,7/13/2024,13,19,"10,822.15"
,7/13/2024,13,20,"11,065.38"
,7/13/2024,13,21,"11,021.38"
,7/13/2024,13,22,"10,912.29"
,7/13/2024,13,23,"10,564.53"
,7/13/2024,13,24,"10,176.26"
,7/14/2024,14,1,"9,577.99"
,7/14/2024,14,2,"9,013.74"
,7/14/2024,14,3,"8,591.99"
,7/14/2024,14,4,"8,331.78"
,7/14/2024,14,5,"8,145.86"
,7/14/2024,14,6,"8,145.22"
,7/14/2024,14,7,"8,252.56"
,7/14/2024,14,8,"8,250.89"
,7/14/2024,14,9,"8,373.31"
,7/14/2024,14,10,"9,053.25"
,7/14/2024,14,11,"9,528.70"
,7/14/2024,14,12,"9,500.38"
,7/14/2024,14,13,"9,622.22"
,7/14/2024,14,14,"9,711.32"
,7/14/2024,14,15,"9,492.51"
,7/14/2024,14,16,"9,349.71"
,7/14/2024,14,17,"9,333.81"
,7/14/2024,14,18,"9,592.55"
,7/14/2024,14,19,"10,495.58"
,7/14/2024,14,20,"10,828.99"
,7/14/2024,14,21,"10,812.04"
,7/14/2024,14,22,"10,688.34"
,7/14/2024,14,23,"10,400.26"
,7/14/2024,14,24,"9,898.71"
,7/15/2024,15,1,"9,318.75"
,7/15/2024,15,2,"8,683.53"
,7/15/2024,15,3,"8,342.00"
,7/15/2024,15,4,"8,015.82"
,7/15/2024,15,5,"7,956.83"
,7/15/2024,15,6,"8,087.89"
,7/15/2024,15,7,"8,546.28"
,7/15/2024,15,8,"9,223.60"
,7/15/2024,15,9,"10,036.19"
,7/15/2024,15,10,"10,969.24"
,7/15/2024,15,11,"11,086.84"
,7/15/2024,15,12,"11,156.84"
,7/15/2024,15,13,"11,206.50"
,7/15/2024,15,14,"11,203.78"
,7/15/2024,15,15,"11,148.80"
,7/15/2024,15,16,"11,143.82"
,7/15/2024,15,17,"10,873.33"
,7/15/2024,15,18,"10,562.89"
,7/15/2024,15,19,"10,786.88"
,7/15/2024,15,20,"10,874.21"
,7/15/2024,15,21,"10,780.54"
,7/15/2024,15,22,"10,637.69"
,7/15/2024,15,23,"10,545.56"
,7/15/2024,15,24,"10,143.14"
,7/16/2024,16,1,"9,405.21"
,7/16/2024,16,2,"8,866.50"
,7/16/2024,16,3,"8,592.52"
,7/16/2024,16,4,"8,366.66"
,7/16/2024,16,5,"8,203.99"
,7/16/2024,16,6,"8,163.32"
,7/16/2024,16,7,"8,261.89"
,7/16/2024,16,8,"8,333.12"
,7/16/2024,16,9,"8,550.23"
,7/16/2024,16,10,"9,216.11"
,7/16/2024,16,11,"9,626.21"
,7/16/2024,16,12,"9,784.82"
,7/16/2024,16,13,"9,713.08"
,7/16/2024,16,14,"9,854.86"
,7/16/2024,16,15,"9,738.94"
,7/16/2024,16,16,"9,411.85"
,7/16/2024,16,17,"9,331.02"
,7/16/2024,16,18,"9,506.62"
,7/16/2024,16,19,"10,396.60"
,7/16/2024,16,20,"10,683.61"
,7/16/2024,16,21,"10,779.01"
,7/16/2024,16,22,"10,699.34"
,7/16/2024,16,23,"10,362.70"
,7/16/2024,16,24,"9,767.28"
,7/17/2024,17,1,"9,186.51"
,7/17/2024,17,2,"8,676.57"
,7/17/2024,17,3,"8,373.79"
,7/17/2024,17,4,"8,176.56"
,7/17/2024,17,5,"8,134.42"
,7/17/2024,17,6,"8,352.78"
,7/17/2024,17,7,"9,196.83"
,7/17/2024,17,8,"9,954.83"
,7/17/2024,17,9,"10,296.48"
,7/17/2024,17,10,"10,890.13"
,7/17/2024,17,11,"11,034.67"
,7/17/2024,17,12,"10,900.29"
,7/17/2024,17,13,"10,702.65"
,7/17/2024,17,14,"10,651.92"
,7/17/2024,17,15,"10,495.64"
,7/17/2024,17,16,"10,372.03"
,7/17/2024,17,17,"10,452.24"
,7/17/2024,17,18,"10,282.21"
,7/17/2024,17,19,"10,565.60"
,7/17/2024,17,20,"10,777.33"
,7/17/2024,17,21,"10,596.23"
,7/17/2024,17,22,"10,382.17"
,7/17/2024,17,23,"10,253.98"
,7/17/2024,17,24,"9,890.49"
,7/18/2024,18,1,"9,314.35"
,7/18/2024,18,2,"8,849.44"
,7/18/2024,18,3,"8,602.67"
,7/18/2024,18,4,"8,441.86"
,7/18/2024,18,5,"8,398.42"
,7/18/2024,18,6,"8,499.37"
,7/18/2024,18,7,"9,125.20"
,7/18/2024,18,8,"9,798.39"
,7/18/2024,18,9,"10,231.85"
,7/18/2024,18,10,"10,657.05"
,7/18/2024,18,11,"10,826.32"
,7/18/2024,18,12,"11,015.76"
,7/18/2024,18,13,"10,929.25"
,7/18/2024,18,14,"10,868.17"
,7/18/2024,18,15,"10,805.08"
,7/18/2024,18,16,"10,808.82"
,7/18/2024,18,17,"10,832.33"
,7/18/2024,18,18,"10,607.22"
,7/18/2024,18,19,"10,808.10"
,7/18/2024,18,20,"10,942.30"
,7/18/2024,18,21,"10,858.67"
,7/18/2024,18,22,"10,725.53"
,7/18/2024,18,23,"9,921.99"
,7/18/2024,18,24,"9,593.56"
,7/19/2024,19,1,"9,073.30"
,7/19/2024,19,2,"8,625.65"
,7/19/2024,19,3,"8,351.43"
,7/19/2024,19,4,"8,224.23"
,7/19/2024,19,5,"8,170.83"
,7/19/2024,19,6,"8,290.79"
,7/19/2024,19,7,"8,959.65"
,7/19/2024,19,8,"9,759.48"
,7/19/2024,19,9,"10,078.54"
,7/19/2024,19,10,"10,439.18"
,7/19/2024,19,11,"10,499.45"
,7/19/2024,19,12,"10,593.23"
,7/19/2024,19,13,"10,454.35"
,7/19/2024,19,14,"10,311.65"
,7/19/2024,19,15,"10,210.73"
,7/19/2024,19,16,"10,087.07"
,7/19/2024,19,17,"9,853.45"
,7/19/2024,19,18,"9,815.36"
,7/19/2024,19,19,"10,385.90"
,7/19/2024,19,20,"10,613.39"
,7/19/2024,19,21,"10,651.22"
,7/19/2024,19,22,"10,517.02"
,7/19/2024,19,23,"10,564.16"
,7/19/2024,19,24,"10,393.59"
,7/20/2024,20,1,"9,764.66"
,7/20/2024,20,2,"9,189.52"
,7/20/2024,20,3,"8,864.44"
,7/20/2024,20,4,"8,672.49"
,7/20/2024,20,5,"8,490.59"
,7/20/2024,20,6,"8,592.55"
,7/20/2024,20,7,"8,637.77"
,7/20/2024,20,8,"8,780.98"
,7/20/2024,20,9,"9,025.21"
,7/20/2024,20,10,"9,742.45"
,7/20/2024,20,11,"10,061.95"
,7/20/2024,20,12,"10,111.95"
,7/20/2024,20,13,"10,112.96"
,7/20/2024,20,14,"10,177.39"
,7/20/2024,20,15,"9,986.11"
,7/20/2024,20,16,"9,739.00"
,7/20/2024,20,17,"9,739.53"
,7/20/2024,20,18,"9,847.59"
,7/20/2024,20,19,"10,630.26"
,7/20/2024,20,20,"10,816.30"
,7/20/2024,20,21,"10,804.01"
,7/20/2024,20,22,"10,713.03"
,7/20/2024,20,23,"10,393.89"
,7/20/2024,20,24,"9,987.14"
,7/21/2024,21,1,"9,414.98"
,7/21/2024,21,2,"8,937.32"
,7/21/2024,21,3,"8,500.50"
,7/21/2024,21,4,"8,234.28"
,7/21/2024,21,5,"8,118.82"
,7/21/2024,21,6,"8,085.83"
,7/21/2024,21,7,"8,095.99"
,7/21/2024,21,8,"8,142.70"
,7/21/2024,21,9,"8,208.53"
,7/21/2024,21,10,"8,920.15"
,7/21/2024,21,11,"9,361.53"
,7/21/2024,21,12,"9,478.03"
,7/21/2024,21,13,"9,565.06"
,7/21/2024,21,14,"9,633.32"
,7/21/2024,21,15,"9,557.65"
,7/21/2024,21,16,"9,400.44"
,7/21/2024,21,17,"9,309.94"
,7/21/2024,21,18,"9,600.51"
,7/21/2024,21,19,"10,506.66"
,7/21/2024,21,20,"10,873.17"
,7/21/2024,21,21,"10,925.26"
,7/21/2024,21,22,"10,884.12"
,7/21/2024,21,23,"10,548.23"
,7/21/2024,21,24,"9,928.13"
,7/22/2024,22,1,"9,364.05"
,7/22/2024,22,2,"8,942.81"
,7/22/2024,22,3,"8,639.40"
,7/22/2024,22,4,"8,447.40"
,7/22/2024,22,5,"8,335.09"
,7/22/2024,22,6,"8,609.24"
,7/22/2024,22,7,"9,470.33"
,7/22/2024,22,8,"10,265.26"
,7/22/2024,22,9,"10,546.34"
,7/22/2024,22,10,"11,128.35"
,7/22/2024,22,11,"11,253.46"
,7/22/2024,22,12,"11,199.51"
,7/22/2024,22,13,"11,020.17"
,7/22/2024,22,14,"10,813.59"
,7/22/2024,22,15,"10,660.97"
,7/22/2024,22,16,"10,508.16"
,7/22/2024,22,17,"10,552.39"
,7/22/2024,22,18,"10,535.87"
,7/22/2024,22,19,"10,709.12"
,7/22/2024,22,20,"10,970.17"
,7/22/2024,22,21,"10,967.84"
,7/22/2024,22,22,"10,816.00"
,7/22/2024,22,23,"10,668.14"
,7/22/2024,22,24,"10,158.05"
,7/23/2024,23,1,"9,491.62"
,7/23/2024,23,2,"9,026.55"
,7/23/2024,23,3,"8,744.99"
,7/23/2024,23,4,"8,652.71"
,7/23/2024,23,5,"8,607.02"
,7/23/2024,23,6,"8,789.84"
,7/23/2024,23,7,"9,652.68"
,7/23/2024,23,8,"10,361.55"
,7/23/2024,23,9,"10,781.60"
,7/23/2024,23,10,"11,359.17"
,7/23/2024,23,11,"11,553.13"
,7/23/2024,23,12,"11,649.08"
,7/23/2024,23,13,"11,559.14"
,7/23/2024,23,14,"11,433.32"
,7/23/2024,23,15,"11,377.20"
,7/23/2024,23,16,"11,354.27"
,7/23/2024,23,17,"11,306.89"
,7/23/2024,23,18,"11,140.45"
,7/23/2024,23,19,"11,195.53"
,7/23/2024,23,20,"11,364.94"
,7/23/2024,23,21,"11,326.06"
,7/23/2024,23,22,"11,109.96"
,7/23/2024,23,23,"10,928.77"
,7/23/2024,23,24,"10,366.67"
,7/24/2024,24,1,"9,697.40"
,7/24/2024,24,2,"9,054.70"
,7/24/2024,24,3,"8,758.62"
,7/24/2024,24,4,"8,661.60"
,7/24/2024,24,5,"8,608.31"
,7/24/2024,24,6,"8,767.28"
,7/24/2024,24,7,"9,552.00"
